Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1970-71,23,BAL,NBA,SG,15,NA,67,6.4,18.8,0.343,NA,NA,NA,6.4,18.8,0.343,1.1,3.8,0.286,NA,NA,7,2.1,NA,NA,8.1,14
1971-72,24,NYA,ABA,SG,3,NA,9,4,4,1,0,0,NA,4,4,1,0,4,0,NA,NA,4,0,NA,12,28,8
Career,NA,,TOT,,18,NA,76,6.2,17.1,0.361,0,0,NA,6.2,17.1,0.361,0.9,3.8,0.25,NA,NA,6.6,1.9,NA,12,10.4,13.3
,NA,,NBA,,15,NA,67,6.4,18.8,0.343,NA,NA,NA,6.4,18.8,0.343,1.1,3.8,0.286,NA,NA,7,2.1,NA,NA,8.1,14
,NA,,ABA,,3,NA,9,4,4,1,0,0,NA,4,4,1,0,4,0,NA,NA,4,0,NA,12,28,8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BAL,NBA,,15,NA,67,6.4,18.8,0.343,NA,NA,NA,6.4,18.8,0.343,1.1,3.8,0.286,NA,NA,7,2.1,NA,NA,8.1,14
1 season,NA,NYA,ABA,,3,NA,9,4,4,1,0,0,NA,4,4,1,0,4,0,NA,NA,4,0,NA,12,28,8
