,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1975-76,24,DET,NBA,,2,,7,9,,,,,,,,11
1976-77,25,ATL,NBA,,3,,3,4,,,,,,,,6
Career,,,,,3,,7,9,,,,,,,,11
1 Season,,DET,NBA,,2,,7,9,,,,,,,,11
1 Season,,ATL,NBA,,3,,3,4,,,,,,,,6
