Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1975-76,24,DET,NBA,SG,5,NA,3,0.8,1.8,0.444,0.2,0.4,0.5,0.8,0,0.8,0.6,0.2,0,0.2,1.8
Career,NA,,NBA,,5,NA,3,0.8,1.8,0.444,0.2,0.4,0.5,0.8,0,0.8,0.6,0.2,0,0.2,1.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DET,NBA,,5,NA,3,0.8,1.8,0.444,0.2,0.4,0.5,0.8,0,0.8,0.6,0.2,0,0.2,1.8
