Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,24,DTF,BAA,,41,,,1.0,4.9,.216,0.8,2.0,.425,,0.3,1.8,2.9
1947-48,25,Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL)
1948-49,26,Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL)
1949-50,27,SHE,NBA,,62,,,2.4,5.9,.410,3.2,4.8,.653,,1.4,3.1,8.0
Career,NA,,TOT,,103,,,1.9,5.5,.342,2.2,3.7,.605,,0.9,2.6,6.0
,NA,,NBA,,62,,,2.4,5.9,.410,3.2,4.8,.653,,1.4,3.1,8.0
,NA,,BAA,,41,,,1.0,4.9,.216,0.8,2.0,.425,,0.3,1.8,2.9
,NA,,,,,,,,,,,,,,,,
1 season,NA,SHE,NBA,,62,,,2.4,5.9,.410,3.2,4.8,.653,,1.4,3.1,8.0
1 season,NA,DTF,BAA,,41,,,1.0,4.9,.216,0.8,2.0,.425,,0.3,1.8,2.9
