,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,29,CLE,NBA,SG,44,958,,97%,3%,,,-2.5,+3.1,18,10,22,8,9,0,133,1,11
2001-02,30,CLE,NBA,SG,78,2793,2%,86%,11%,,,-1.1,+9.0,38,22,34,12,31,0,371,10,29
2002-03,31,MEM,NBA,SG,66,1941,,95%,5%,,,-1.2,+4.6,27,21,28,5,22,0,252,1,16
2003-04,32,TOT,NBA,SG,58,1037,8%,81%,11%,,,-8.5,-8.0,24,6,11,5,10,0,143,0,6
2003-04,32,MEM,NBA,SG,16,284,7%,94%,,,,-8.2,-11.9,8,3,2,3,3,0,51,0,1
2003-04,32,POR,NBA,SG,33,621,10%,79%,10%,,,-5.3,-4.4,13,3,7,1,6,0,80,0,4
2003-04,32,ATL,NBA,SG,9,132,,66%,34%,,,-23.9,-19.8,3,0,2,1,1,0,12,0,1
2004-05,33,TOT,NBA,SF,41,667,,32%,66%,2%,,-0.8,-6.0,13,3,19,0,1,0,88,0,6
2004-05,33,MIA,NBA,SF,16,206,,39%,59%,2%,,-3.3,-11.2,6,1,3,0,0,0,25,0,1
2004-05,33,DEN,NBA,SF,25,461,,29%,69%,2%,,+0.2,-2.2,7,2,16,0,1,0,63,0,5
Career,,,NBA,,287,7396,2%,84%,13%,,,-2.3,+3.3,120,62,114,30,73,0,987,12,68
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CLE,NBA,,122,3751,2%,89%,9%,,,-1.5,+7.5,56,32,56,20,40,0,504,11,40
2 seasons,,MEM,NBA,,82,2225,1%,95%,4%,,,-2.1,+2.5,35,24,30,8,25,0,303,1,17
1 season,,POR,NBA,,33,621,10%,79%,10%,,,-5.3,-4.4,13,3,7,1,6,0,80,0,4
1 season,,DEN,NBA,,25,461,,29%,69%,2%,,+0.2,-2.2,7,2,16,0,1,0,63,0,5
1 season,,MIA,NBA,,16,206,,39%,59%,2%,,-3.3,-11.2,6,1,3,0,0,0,25,0,1
1 season,,ATL,NBA,,9,132,,66%,34%,,,-23.9,-19.8,3,0,2,1,1,0,12,0,1
