,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,29,CLE,NBA,SG,44,958,.438,17.1,.712,.072,.099,.192,.349,.288,.452,.667,.310,.500,.422,.405,.894,.000,0,.971,.262,.409,1,0
2001-02,30,CLE,NBA,SG,78,2793,.495,17.0,.659,.121,.056,.186,.296,.341,.521,.728,.340,.472,.502,.444,.873,.014,13,.979,.280,.467,0,0
2002-03,31,MEM,NBA,SG,66,1941,.456,18.6,.616,.095,.037,.093,.391,.384,.470,.719,.273,.393,.447,.433,.874,.005,3,.960,.268,.500,0,0
2003-04,32,TOT,NBA,SG,58,1037,.401,19.9,.561,.025,.045,.108,.382,.439,.403,.500,.714,.324,.383,.399,.831,.000,0,.945,.290,.375,0,0
2003-04,32,MEM,NBA,SG,16,284,.308,20.4,.598,.028,.009,.112,.449,.402,.344,.667,.000,.417,.313,.256,.818,.000,0,1.000,.233,.100,0,0
2003-04,32,POR,NBA,SG,33,621,.476,19.4,.548,.030,.065,.101,.351,.452,.478,.400,.818,.353,.458,.474,.818,.000,0,.917,.368,.500,0,0
2003-04,32,ATL,NBA,SG,9,132,.333,20.7,.513,.000,.051,.128,.333,.487,.250,,.500,.000,.308,.421,1.000,.000,0,1.000,.105,.000,0,0
2004-05,33,TOT,NBA,SF,41,667,.473,19.5,.606,.058,.027,.075,.447,.394,.482,.615,.500,.353,.485,.461,.833,.004,1,.976,.315,.500,0,0
2004-05,33,MIA,NBA,SF,16,206,.439,20.1,.632,.018,.018,.123,.474,.368,.472,.000,1.000,.429,.481,.381,.765,.000,0,1.000,.333,.571,0,0
2004-05,33,DEN,NBA,SF,25,461,.485,19.3,.598,.071,.030,.059,.438,.402,.485,.667,.400,.300,.486,.485,.857,.006,1,.970,.309,.476,0,0
Career,,,NBA,,287,7396,.464,18.1,.637,.090,.052,.143,.352,.363,.482,.704,.371,.442,.458,.432,.868,.007,17,.968,.280,.459,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CLE,NBA,,122,3751,.481,17.1,.672,.109,.066,.188,.308,.328,.504,.719,.329,.478,.480,.436,.878,.011,13,.977,.276,.455,1,0
2 seasons,,MEM,NBA,,82,2225,.434,18.9,.613,.085,.032,.096,.400,.387,.452,.717,.261,.397,.424,.405,.867,.004,3,.964,.263,.444,0,0
1 season,,POR,NBA,,33,621,.476,19.4,.548,.030,.065,.101,.351,.452,.478,.400,.818,.353,.458,.474,.818,.000,0,.917,.368,.500,0,0
1 season,,DEN,NBA,,25,461,.485,19.3,.598,.071,.030,.059,.438,.402,.485,.667,.400,.300,.486,.485,.857,.006,1,.970,.309,.476,0,0
1 season,,MIA,NBA,,16,206,.439,20.1,.632,.018,.018,.123,.474,.368,.472,.000,1.000,.429,.481,.381,.765,.000,0,1.000,.333,.571,0,0
1 season,,ATL,NBA,,9,132,.333,20.7,.513,.000,.051,.128,.333,.487,.250,,.500,.000,.308,.421,1.000,.000,0,1.000,.105,.000,0,0
