Season,Team,Lg,Salary
2013-14,Detroit Pistons,NBA,"$2,653,080"
2014-15,Detroit Pistons,NBA,"$2,772,480"
2015-16,Detroit Pistons,NBA,"$2,891,760"
2016-17,Detroit Pistons,NBA,"$3,678,319"
2017-18,Los Angeles Lakers,NBA,"$17,745,894"
2018-19,Los Angeles Lakers,NBA,"$12,000,000"
Career,(may be incomplete),,"$41,741,533"
