Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2013-14,20,DET,NBA,SG,80,41,1583,5.8,14.7,0.396,1.9,5.9,0.319,3.9,8.8,0.447,1.5,1.9,0.77,1.2,3.8,5,1.8,2.4,0.4,0.9,4.6,15,NA,106,111
2014-15,21,DET,NBA,SG,82,82,2587,7.8,19.4,0.401,3.1,8.9,0.345,4.7,10.6,0.449,2.2,3.2,0.696,0.9,4.2,5.1,2.2,1.9,0.4,1.9,3.2,20.9,NA,101,109
2015-16,22,DET,NBA,SG,76,76,2789,7.3,17.4,0.42,2.1,6.7,0.309,5.2,10.7,0.489,3.3,4.1,0.811,1.3,3.8,5.1,2.5,2,0.3,1.9,3,20,NA,107,107
2016-17,23,DET,NBA,SG,76,75,2529,7.4,18.5,0.399,3.1,8.7,0.35,4.3,9.8,0.442,3.1,3.7,0.832,1.1,3.9,5,3.9,1.8,0.2,1.7,2.4,20.9,NA,107,109
2017-18,24,LAL,NBA,SG,74,74,2458,6.6,15.5,0.426,3.1,8.1,0.383,3.5,7.5,0.473,3,3.8,0.789,1.2,6.4,7.5,3.2,2.1,0.3,1.9,2.8,19.3,NA,111,108
2018-19,25,LAL,NBA,SG,82,23,2035,7.4,17.3,0.43,3.5,9.9,0.347,4,7.3,0.542,3.1,3.6,0.867,1.1,4.3,5.4,2.5,1.7,0.3,1.5,3.1,21.4,NA,113,112
2019-20,26,LAL,NBA,SG,63,20,1603,6.5,13.8,0.472,2.6,6.6,0.394,3.9,7.3,0.543,2.2,2.8,0.779,1.1,2.8,3.9,3.1,1.6,0.4,1.6,3.5,17.8,NA,117,110
Career,NA,,NBA,,533,391,15584,7.1,16.9,0.418,2.8,7.9,0.35,4.3,9,0.478,2.7,3.4,0.797,1.1,4.3,5.4,2.8,1.9,0.3,1.7,3.1,19.6,NA,108,109
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,DET,NBA,,314,274,9488,7.2,17.8,0.405,2.6,7.7,0.334,4.6,10.1,0.459,2.7,3.4,0.785,1.1,3.9,5,2.7,2,0.3,1.7,3.2,19.6,NA,105,109
3 seasons,NA,LAL,NBA,,219,117,6096,6.9,15.7,0.438,3.1,8.3,0.371,3.8,7.4,0.514,2.8,3.5,0.814,1.1,4.8,5.9,2.9,1.8,0.3,1.7,3.1,19.7,NA,113,110
