,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2015-16,22,DET,NBA,SG,4,161,,100%,,,,-7.3,+18.0,1,0,2,0,3,1,29,1,1
Career,,,NBA,,4,161,,100%,,,,-7.3,+18.0,1,0,2,0,3,1,29,1,1
,,,,,,,,,,,,,,,,,,,,,,
1 season,,DET,NBA,,4,161,,100%,,,,-7.3,+18.0,1,0,2,0,3,1,29,1,1
