Season,Team,Lg,Salary
2007-08,Los Angeles Lakers,NBA,"$427,163"
2009-10,Cleveland Cavaliers,NBA,"$311,896"
2009-10,Golden State Warriors,NBA,"$43,319"
Career,(may be incomplete),,"$782,378"
