,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2003-04,20,BOISEST,33,691,93,230,49,143,74,96,,107,37,23,15,,,309,.404,.343,.771,20.9,9.4,3.2,1.1
2004-05,21,BOISEST,34,1093,126,309,67,181,113,152,,126,129,36,12,,,432,.408,.370,.743,32.1,12.7,3.7,3.8
2005-06,22,BOISEST,29,974,150,351,70,177,129,162,,147,117,30,14,,,499,.427,.395,.796,33.6,17.2,5.1,4.0
2006-07,23,BOISEST,31,1009,131,321,80,216,116,139,,127,125,25,18,,,458,.408,.370,.835,32.5,14.8,4.1,4.0
Career,,,127,3767,500,1211,266,717,432,549,,507,408,114,59,,,1698,.413,.371,.787,29.7,13.4,4.0,3.2
