,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2002-03,24,CHI,NBA,C,55,682,.466,3.8,.990,.626,.233,.107,.024,.010,.471,.574,.271,.273,.600,.000,.625,.073,15,,.000,,0,0
2003-04,25,TOT,NBA,C-PF,62,766,.493,5.0,.986,.584,.201,.086,.115,.014,.495,.582,.381,.222,.458,.333,.667,.091,17,1.000,.667,.500,0,0
2003-04,25,CHI,NBA,PF,14,147,.551,4.0,.980,.714,.122,.041,.102,.020,.542,.600,.333,.000,.600,1.000,.654,.122,6,1.000,1.000,1.000,0,0
2003-04,25,TOR,NBA,C,36,487,.469,4.4,.992,.594,.242,.070,.086,.008,.472,.539,.387,.222,.455,.000,.667,.086,9,,.000,,0,0
2003-04,25,WAS,NBA,PF,12,132,.500,9.2,.969,.344,.156,.219,.250,.031,.516,.818,.400,.286,.375,.000,.688,.063,2,,1.000,.000,0,0
2004-05,26,NOH,NBA,PF,4,36,.273,5.0,1.000,.545,.273,.000,.182,.000,.273,.333,.333,,.000,,.667,.000,0,,,,0,0
2005-06,27,TOT,NBA,C-PF,41,400,.433,4.5,1.000,.625,.163,.106,.106,.000,.433,.569,.176,.182,.273,,.556,.058,6,,,,0,0
2005-06,27,HOU,NBA,C,23,281,.458,3.8,1.000,.667,.167,.083,.083,.000,.458,.583,.167,.000,.500,,.515,.056,4,,,,0,0
2005-06,27,CHA,NBA,PF,18,119,.375,6.3,1.000,.531,.156,.156,.156,.000,.375,.529,.200,.400,.000,,.667,.063,2,,,,0,0
Career,,,NBA,,162,1884,.466,4.5,.991,.608,.208,.096,.079,.009,.469,.571,.300,.235,.405,.200,.630,.075,38,1.000,.400,.500,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CHI,NBA,,69,829,.482,3.8,.988,.643,.212,.094,.039,.012,.484,.579,.278,.250,.600,.333,.631,.082,21,1.000,.333,1.000,0,0
1 season,,TOR,NBA,,36,487,.469,4.4,.992,.594,.242,.070,.086,.008,.472,.539,.387,.222,.455,.000,.667,.086,9,,.000,,0,0
1 season,,HOU,NBA,,23,281,.458,3.8,1.000,.667,.167,.083,.083,.000,.458,.583,.167,.000,.500,,.515,.056,4,,,,0,0
1 season,,CHA,NBA,,18,119,.375,6.3,1.000,.531,.156,.156,.156,.000,.375,.529,.200,.400,.000,,.667,.063,2,,,,0,0
1 season,,WAS,NBA,,12,132,.500,9.2,.969,.344,.156,.219,.250,.031,.516,.818,.400,.286,.375,.000,.688,.063,2,,1.000,.000,0,0
1 season,,NOH,NBA,,4,36,.273,5.0,1.000,.545,.273,.000,.182,.000,.273,.333,.333,,.000,,.667,.000,0,,,,0,0
