Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1978-79,22,WSB,NBA,C,12,NA,63,4,15,0.267,NA,NA,NA,4,15,0.267,0.267,0,0,NA,12,13,25,5,2,0,4,9,8
1979-80,23,WSB,NBA,C,2,NA,9,4,5,0.8,0,0,NA,4,5,0.8,0.8,2,2,1,2,1,3,0,0,0,3,2,10
1980-81,24,SAS,NBA,C,7,NA,161,27,55,0.491,0,0,NA,27,55,0.491,0.491,9,13,0.692,12,36,48,16,4,8,11,15,63
1981-82,25,SAS,NBA,C,9,NA,258,49,106,0.462,0,0,NA,49,106,0.462,0.462,24,34,0.706,38,47,85,17,6,9,20,30,122
1984-85,28,CHI,NBA,C,4,4,77,14,21,0.667,0,0,NA,14,21,0.667,0.667,5,6,0.833,9,13,22,3,2,1,5,14,33
1985-86,29,CHI,NBA,C,3,3,103,16,29,0.552,0,0,NA,16,29,0.552,0.552,4,4,1,6,21,27,6,1,2,6,12,36
1986-87,30,CHI,NBA,C,3,3,122,10,22,0.455,0,0,NA,10,22,0.455,0.455,7,9,0.778,7,14,21,7,1,3,7,6,27
1987-88,31,CHI,NBA,C,10,10,308,27,76,0.355,0,0,NA,27,76,0.355,0.355,7,13,0.538,15,42,57,8,3,8,12,21,61
1988-89,32,CHI,NBA,C,16,0,219,27,64,0.422,0,0,NA,27,64,0.422,0.422,11,17,0.647,14,27,41,9,4,6,11,27,65
1990-91,34,SEA,NBA,C,2,0,12,2,3,0.667,0,0,NA,2,3,0.667,0.667,1,1,1,0,1,1,0,0,0,0,1,5
Career,NA,,NBA,,68,20,1332,180,396,0.455,0,0,NA,180,396,0.455,0.455,70,99,0.707,115,215,330,71,23,37,79,137,430
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,CHI,NBA,,36,20,829,94,212,0.443,0,0,NA,94,212,0.443,0.443,34,49,0.694,51,117,168,33,11,20,41,80,222
2 seasons,NA,SAS,NBA,,16,NA,419,76,161,0.472,0,0,NA,76,161,0.472,0.472,33,47,0.702,50,83,133,33,10,17,31,45,185
2 seasons,NA,WSB,NBA,,14,NA,72,8,20,0.4,0,0,NA,8,20,0.4,0.4,2,2,1,14,14,28,5,2,0,7,11,18
1 season,NA,SEA,NBA,,2,0,12,2,3,0.667,0,0,NA,2,3,0.667,0.667,1,1,1,0,1,1,0,0,0,0,1,5
