,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,20,IND,NBA,PF,78,1892,,1%,70%,28%,1%,+0.1,+0.3,53,31,74,39,65,0,287,11,48
2001-02,21,IND,NBA,PF,44,1313,,,41%,58%,1%,-1.6,-2.4,17,20,59,25,64,0,123,15,26
2002-03,22,IND,NBA,SF,82,2467,,5%,57%,38%,,+2.9,-1.8,42,51,97,40,118,0,286,25,83
2003-04,23,IND,NBA,PF,79,2441,,,43%,57%,,+2.3,-11.4,50,50,95,30,104,0,307,26,80
2004-05,24,ATL,NBA,SF,66,2550,,,61%,39%,1%,-10.9,-0.7,69,63,78,39,158,0,463,35,74
2005-06,25,ATL,NBA,PF,76,2782,,,20%,73%,7%,-6.6,-4.0,82,41,129,40,150,24,531,33,71
2006-07,26,TOT,NBA,PF,78,2563,,,12%,65%,24%,-1.5,+0.4,54,36,138,34,99,34,345,18,60
2006-07,26,IND,NBA,PF,36,1208,,,25%,63%,12%,-3.4,-0.5,30,15,54,22,42,14,124,9,31
2006-07,26,GSW,NBA,PF,42,1355,,,,66%,34%,+0.1,+0.9,24,21,84,12,57,20,221,9,29
2007-08,27,GSW,NBA,C,81,2190,,,,47%,53%,+2.5,+1.2,26,27,132,17,80,39,306,17,40
2008-09,28,TOT,NBA,PF,73,2546,,,10%,83%,7%,-1.4,+2.9,54,50,93,28,131,18,244,27,78
2008-09,28,GSW,NBA,PF,5,166,,,21%,79%,1%,-6.1,-2.2,0,2,6,2,4,3,23,0,6
2008-09,28,NYK,NBA,PF,68,2380,,,9%,84%,7%,-1.1,+4.2,54,48,87,26,127,15,221,27,72
2009-10,29,NYK,NBA,PF,72,2195,,,27%,60%,14%,-4.8,-2.1,43,40,104,25,145,23,251,34,51
2010-11,30,DEN,NBA,PF,73,1665,,,1%,89%,11%,+4.3,-1.4,34,33,93,23,51,13,235,13,43
2011-12,31,DEN,NBA,PF,64,1761,,,,81%,19%,+5.0,+3.8,42,31,68,27,74,15,211,15,51
2012-13,32,ORL,NBA,C,10,119,,,,21%,79%,-17.2,-9.7,4,1,7,1,2,0,23,0,1
2013-14,33,WAS,NBA,PF,34,511,,,,94%,6%,+4.0,+3.1,10,7,28,8,19,8,64,5,10
Career,,,NBA,,910,26995,,1%,28%,60%,12%,-1.2,-1.4,580,481,1195,376,1260,174,3676,274,716
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,IND,NBA,,319,9321,,2%,49%,47%,2%,+0.7,-3.8,192,167,379,156,393,14,1127,86,268
2 seasons,,ATL,NBA,,142,5332,,,39%,57%,4%,-8.7,-2.4,151,104,207,79,308,24,994,68,145
2 seasons,,NYK,NBA,,140,4575,,,18%,72%,10%,-2.8,+1.2,97,88,191,51,272,38,472,61,123
2 seasons,,DEN,NBA,,137,3426,,,1%,85%,15%,+4.7,+1.2,76,64,161,50,125,28,446,28,94
3 seasons,,GSW,NBA,,128,3711,,,1%,55%,44%,+1.2,+1.0,50,50,222,31,141,62,550,26,75
1 season,,WAS,NBA,,34,511,,,,94%,6%,+4.0,+3.1,10,7,28,8,19,8,64,5,10
1 season,,ORL,NBA,,10,119,,,,21%,79%,-17.2,-9.7,4,1,7,1,2,0,23,0,1
