,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,20,IND,NBA,PF,78,1892,.444,8.7,.987,.333,.250,.193,.210,.013,.448,.591,.324,.457,.360,.143,.675,.068,36,.000,.143,.000,0,0
2001-02,21,IND,NBA,PF,44,1313,.475,8.8,.994,.308,.233,.271,.182,.006,.476,.597,.487,.389,.386,.333,.541,.079,35,1.000,.333,.000,0,0
2002-03,22,IND,NBA,SF,82,2467,.434,10.5,.949,.310,.126,.287,.225,.051,.442,.550,.274,.409,.431,.283,.532,.038,31,1.000,.348,.438,2,0
2003-04,23,IND,NBA,PF,79,2441,.463,10.6,.915,.327,.138,.237,.215,.085,.481,.589,.264,.428,.513,.273,.585,.073,65,.905,.364,.321,3,0
2004-05,24,ATL,NBA,SF,66,2550,.459,8.5,.925,.434,.134,.203,.154,.075,.479,.612,.348,.330,.414,.216,.453,.083,81,.938,.378,.214,3,0
2005-06,25,ATL,NBA,PF,76,2782,.452,11.2,.843,.325,.120,.169,.229,.157,.471,.605,.320,.359,.444,.346,.491,.040,47,.985,.340,.354,0,0
2006-07,26,TOT,NBA,PF,78,2563,.457,12.5,.729,.343,.102,.110,.174,.271,.466,.559,.378,.361,.399,.433,.568,.047,49,.937,.246,.486,3,0
2006-07,26,IND,NBA,PF,36,1208,.458,11.7,.758,.370,.099,.123,.166,.242,.458,.556,.396,.283,.407,.458,.568,.033,16,.944,.280,.394,0,0
2006-07,26,GSW,NBA,PF,42,1355,.456,13.2,.706,.322,.106,.099,.180,.294,.473,.563,.365,.441,.393,.417,.568,.059,33,.932,.223,.564,3,0
2007-08,27,GSW,NBA,C,81,2190,.434,15.8,.558,.245,.103,.062,.148,.442,.482,.628,.347,.439,.350,.375,.484,.049,40,1.000,.221,.400,3,0
2008-09,28,TOT,NBA,PF,73,2546,.439,13.9,.612,.314,.077,.087,.134,.388,.487,.583,.376,.371,.399,.364,.313,.023,27,.906,.196,.370,1,0
2008-09,28,GSW,NBA,PF,5,166,.329,14.9,.600,.257,.114,.057,.171,.400,.286,.444,.250,.000,.167,.393,.500,.014,1,.909,.143,.250,0,0
2008-09,28,NYK,NBA,PF,68,2380,.446,13.9,.613,.318,.074,.088,.132,.387,.499,.590,.388,.386,.417,.362,.307,.024,26,.906,.199,.375,1,0
2009-10,29,NYK,NBA,PF,72,2195,.435,13.7,.603,.343,.073,.072,.116,.397,.496,.612,.293,.378,.353,.342,.380,.029,27,.943,.213,.345,2,1
2010-11,30,DEN,NBA,PF,73,1665,.416,15.2,.514,.289,.098,.047,.080,.486,.473,.590,.333,.313,.315,.357,.494,.030,18,.966,.271,.360,0,0
2011-12,31,DEN,NBA,PF,64,1761,.446,13.4,.608,.370,.088,.048,.102,.392,.519,.629,.265,.378,.405,.333,.586,.035,27,.980,.284,.407,2,0
2012-13,32,ORL,NBA,C,10,119,.351,16.3,.474,.298,.053,.018,.105,.526,.444,.529,.333,.000,.333,.267,.333,.000,0,1.000,.233,.143,0,0
2013-14,33,WAS,NBA,PF,34,511,.396,15.1,.517,.304,.106,.043,.063,.483,.449,.587,.227,.333,.231,.340,.646,.039,8,1.000,.240,.458,0,0
Career,,,NBA,,910,26995,.445,12.2,.751,.329,.118,.141,.163,.249,.475,.595,.334,.386,.410,.354,.504,.047,491,.956,.250,.378,19,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,IND,NBA,,319,9321,.453,10.2,.924,.327,.161,.231,.205,.076,.461,.575,.340,.408,.434,.359,.577,.058,183,.933,.315,.367,5,0
2 seasons,,ATL,NBA,,142,5332,.455,10.0,.880,.374,.126,.184,.195,.120,.475,.608,.333,.345,.434,.309,.473,.059,128,.976,.351,.312,3,0
2 seasons,,NYK,NBA,,140,4575,.441,13.8,.608,.330,.074,.081,.124,.392,.497,.601,.344,.383,.389,.353,.341,.026,53,.923,.206,.360,3,1
2 seasons,,DEN,NBA,,137,3426,.432,14.3,.564,.332,.093,.048,.092,.436,.499,.613,.299,.348,.368,.345,.549,.032,45,.972,.277,.383,2,0
3 seasons,,GSW,NBA,,128,3711,.438,14.8,.615,.274,.104,.076,.161,.385,.469,.592,.349,.425,.359,.388,.521,.051,74,.975,.218,.444,6,0
1 season,,WAS,NBA,,34,511,.396,15.1,.517,.304,.106,.043,.063,.483,.449,.587,.227,.333,.231,.340,.646,.039,8,1.000,.240,.458,0,0
1 season,,ORL,NBA,,10,119,.351,16.3,.474,.298,.053,.018,.105,.526,.444,.529,.333,.000,.333,.267,.333,.000,0,1.000,.233,.143,0,0
