Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,22,HSM,ABA,PF,23,NA,331,4.9,14,0.349,0,0,NA,4.9,14,0.349,4.5,7.3,0.612,NA,NA,7.4,0.5,2.3,2.9,14.2
Career,NA,,ABA,,23,NA,331,4.9,14,0.349,0,0,NA,4.9,14,0.349,4.5,7.3,0.612,NA,NA,7.4,0.5,2.3,2.9,14.2
