Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Josh Huestis,,0.5,0.2,0
Anthony Frederick,94.5,0.5,0.2,0
Adrian Caldwell,85.5,0.4,0.1,0
Pape Sow,78.3,0.6,0.2,0.1
Jarnell Stokes,78.0,0.5,0.1,0.1
Larry Spriggs,76.4,0.5,0.1,0
Gene James,74.9,0.5,0.3,0.1
Okaro White,71.1,0.6,0.2,0
Ken Durrett,68.7,0.5,0,0
Donny Marshall,66.8,0.6,0.2,-0.1
Anthony Cook,64.9,0.5,0.4,0.1
