Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,28,TOT,BAA,NA,61,NA,NA,272,834,0.326,138,181,0.762,NA,107,167,682
1948-49,28,INJ,BAA,NA,8,NA,NA,31,115,0.27,17,24,0.708,NA,19,25,79
1948-49,28,BLB,BAA,NA,53,NA,NA,241,719,0.335,121,157,0.771,NA,88,142,603
1949-50,29,TOT,NBA,NA,34,NA,NA,46,184,0.25,25,32,0.781,NA,25,40,117
1949-50,29,BLB,NBA,NA,18,NA,NA,25,110,0.227,13,19,0.684,NA,18,23,63
1949-50,29,PHW,NBA,NA,16,NA,NA,21,74,0.284,12,13,0.923,NA,7,17,54
Career,NA,,TOT,NA,95,NA,NA,318,1018,0.312,163,213,0.765,NA,132,207,799
,NA,,BAA,NA,61,NA,NA,272,834,0.326,138,181,0.762,NA,107,167,682
,NA,,NBA,NA,34,NA,NA,46,184,0.25,25,32,0.781,NA,25,40,117
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BLB,BAA,NA,71,NA,NA,266,829,0.321,134,176,0.761,NA,106,165,666
1 season,NA,PHW,NBA,NA,16,NA,NA,21,74,0.284,12,13,0.923,NA,7,17,54
1 season,NA,INJ,BAA,NA,8,NA,NA,31,115,0.27,17,24,0.708,NA,19,25,79
