Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,28,TOT,BAA,NA,61,NA,NA,NA,NA,0.326,NA,NA,0.762,NA,NA,NA,NA
1948-49,28,INJ,BAA,NA,8,NA,NA,NA,NA,0.27,NA,NA,0.708,NA,NA,NA,NA
1948-49,28,BLB,BAA,NA,53,NA,NA,NA,NA,0.335,NA,NA,0.771,NA,NA,NA,NA
1949-50,29,TOT,NBA,NA,34,NA,NA,NA,NA,0.25,NA,NA,0.781,NA,NA,NA,NA
1949-50,29,BLB,NBA,NA,18,NA,NA,NA,NA,0.227,NA,NA,0.684,NA,NA,NA,NA
1949-50,29,PHW,NBA,NA,16,NA,NA,NA,NA,0.284,NA,NA,0.923,NA,NA,NA,NA
Career,NA,,TOT,NA,95,NA,NA,NA,NA,0.312,NA,NA,0.765,NA,NA,NA,NA
,NA,,BAA,NA,61,NA,NA,NA,NA,0.326,NA,NA,0.762,NA,NA,NA,NA
,NA,,NBA,NA,34,NA,NA,NA,NA,0.25,NA,NA,0.781,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BLB,BAA,NA,71,NA,NA,NA,NA,0.321,NA,NA,0.761,NA,NA,NA,NA
1 season,NA,PHW,NBA,NA,16,NA,NA,NA,NA,0.284,NA,NA,0.923,NA,NA,NA,NA
1 season,NA,INJ,BAA,NA,8,NA,NA,NA,NA,0.27,NA,NA,0.708,NA,NA,NA,NA
