Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,33,NYK,NBA,PF,12,NA,404,7.6,19.9,0.38,2.2,3.5,0.621,3,8.9,11.9,4.6,0.8,0.5,4.3,17.3,NA,NA,98
Career,NA,,NBA,,12,NA,404,7.6,19.9,0.416,2.2,3.5,0.698,3,8.9,11.9,4.6,0.8,0.5,4.3,17.3,NA,NA,98
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,NYK,NBA,,12,NA,404,7.6,19.9,0.415,2.2,3.5,0.719,3,8.9,11.9,4.6,0.8,0.5,4.3,17.3,NA,NA,98
2 seasons,NA,DET,NBA,,0,NA,0,NA,NA,0.424,NA,NA,0.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
