Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1962-63,22,DET,NBA,SF,4,NA,159,5.7,13.4,0.424,6.8,10,0.682,NA,NA,14.3,1.4,NA,NA,3.2,18.1
1967-68,27,DET,NBA,SF,6,NA,263,6.2,14.5,0.425,3.6,6.2,0.578,NA,NA,13.3,1.8,NA,NA,3.1,15.9
1968-69,28,NYK,NBA,PF,10,NA,419,5.2,14.9,0.351,3.5,4.3,0.82,NA,NA,12.7,2.8,NA,NA,3.7,14
1969-70,29,NYK,NBA,PF,19,NA,701,6.7,15.9,0.421,2.3,3.5,0.662,NA,NA,11.3,2.4,NA,NA,3.2,15.7
1970-71,30,NYK,NBA,PF,12,NA,488,6.2,14.9,0.416,2.1,3.2,0.659,NA,NA,11.5,1.6,NA,NA,3,14.5
1971-72,31,NYK,NBA,PF,16,NA,616,6.4,14.1,0.45,2.8,3.7,0.75,NA,NA,11.3,2.2,NA,NA,3,15.5
1972-73,32,NYK,NBA,PF,17,NA,632,6.7,15.1,0.442,1.8,2.3,0.775,NA,NA,10.2,3.3,NA,NA,3.2,15.1
1973-74,33,NYK,NBA,PF,12,NA,404,5.6,14.8,0.38,1.6,2.6,0.621,2.2,6.6,8.8,3.4,0.6,0.4,3.2,12.8
Career,NA,,NBA,,96,NA,3682,6.2,14.9,0.416,2.6,3.8,0.698,2.2,6.6,11.3,2.5,0.6,0.4,3.2,15
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,NYK,NBA,,86,NA,3260,6.2,15,0.415,2.3,3.3,0.719,2.2,6.6,11,2.6,0.6,0.4,3.2,14.8
2 seasons,NA,DET,NBA,,10,NA,422,6,14.1,0.424,4.8,7.6,0.629,NA,NA,13.6,1.6,NA,NA,3.2,16.7
