,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2017-18,19,KENTUCKY,37,1012,135,260,5,21,126,208,67,211,57,28,31,71,100,401,.519,.238,.606,27.4,10.8,5.7,1.5
2018-19,20,KENTUCKY,35,1024,190,364,33,78,118,178,81,264,63,29,43,69,86,531,.522,.423,.663,29.3,15.2,7.5,1.8
Career,,,72,2036,325,624,38,99,244,386,148,475,120,57,74,140,186,932,.521,.384,.632,28.3,12.9,6.6,1.7
