,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2017-18,19,IND,NBA,C,11,30,,,,,100%,-24.7,-26.5,1,1,0,0,3,0,0,0,2
2018-19,20,IND,NBA,C,3,6,,,,,100%,-23.1,-26.5,0,0,0,0,0,0,2,0,0
Career,,,NBA,,14,36,,,,,100%,-24.5,-26.5,1,1,0,0,3,0,2,0,2
