Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1963-64,24,STL,NBA,NA,2,7,-9.6,0,0,NA,NA,NA,NA,NA,0,0,0,-0.131
Career,NA,,NBA,NA,2,7,-9.6,0,0,NA,NA,NA,NA,NA,0,0,0,-0.131
