Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1959-60,27,DET,NBA,PG,9,NA,193,16,60,0.267,4,6,0.667,47,32,20,36
Career,NA,,NBA,,9,NA,193,16,60,0.267,4,6,0.667,47,32,20,36
