Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1968-69,24,HSM,ABA,SG,56,1527,11.9,0.499,0.006,0.56,NA,NA,7.7,14.7,18.2,18.2,NA,1.3,1.4,2.7,0.086
Career,NA,,ABA,,56,1527,11.9,0.499,0.006,0.56,NA,NA,7.7,14.7,18.2,18.2,NA,1.3,1.4,2.7,0.086
