,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1984-85,20,NCSTATE,33,973,94,207,,,64,95,,189,169,59,35,86,92,252,.454,,.674,29.5,7.6,5.7,5.1
1985-86,21,NCSTATE,34,1208,127,262,,,66,90,,155,233,90,27,98,88,320,.485,,.733,35.5,9.4,4.6,6.9
Career,,,67,2181,221,469,,,130,185,,344,402,149,62,184,180,572,.471,,.703,32.6,8.5,5.1,6.0
