,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,23,MIL,NBA,PF,76,2086,,,13%,68%,19%,+6.4,+4.8,36,40,90,24,100,0,321,18,43
2001-02,24,MIL,NBA,SF,74,1987,,,50%,49%,1%,+0.7,+1.8,43,37,82,32,83,0,247,16,37
2002-03,25,MIL,NBA,SF,80,2358,,1%,70%,29%,,-0.8,-3.3,53,34,136,28,81,0,238,14,40
2003-04,26,TOT,NBA,SF,66,2089,,,89%,10%,,+0.9,+1.4,46,34,89,25,90,0,275,20,53
2003-04,26,MIL,NBA,SF,42,1343,,,88%,11%,1%,+1.8,+0.7,32,21,61,13,50,0,202,12,35
2003-04,26,NYK,NBA,SF,24,746,,,91%,9%,,-0.7,+1.1,14,13,28,12,40,0,73,8,18
2004-05,27,NYK,NBA,SF,71,1940,,,81%,18%,1%,-5.2,-4.5,38,39,107,26,69,0,255,14,38
2005-06,28,TOT,NBA,PF-SF,29,666,,,1%,14%,85%,+0.6,-3.2,11,12,52,5,18,7,44,4,19
2005-06,28,CHI,NBA,SF,3,32,,,27%,73%,,+17.1,+16.3,1,0,0,0,0,0,4,0,1
2005-06,28,PHO,NBA,PF,26,634,,,,11%,89%,-0.2,-7.4,10,12,52,5,18,7,40,4,18
2006-07,29,LAC,NBA,PF,76,2054,,,,44%,56%,+4.2,+9.8,35,27,123,29,62,7,348,16,21
2007-08,30,LAC,NBA,PF,63,1940,,,1%,84%,16%,-6.9,+2.7,49,27,122,14,68,7,375,15,38
2008-09,31,TOT,NBA,PF,64,1247,,,4%,67%,29%,+0.8,+5.7,22,22,80,12,57,3,162,13,28
2008-09,31,LAC,NBA,PF,10,220,,,1%,98%,1%,-22.1,-12.8,7,4,18,1,16,1,22,3,10
2008-09,31,NYK,NBA,PF,36,773,,,,54%,46%,+1.9,+5.8,12,14,49,10,30,2,110,8,16
2008-09,31,CHI,NBA,PF,18,254,,,18%,82%,,+17.1,+18.4,3,4,13,1,11,0,30,2,2
2009-10,32,DAL,NBA,SF,18,285,,,27%,68%,5%,-3.5,-6.9,4,5,18,1,11,1,31,2,2
Career,,,NBA,,617,16652,,,39%,44%,17%,0.0,+1.7,337,277,899,196,639,25,2296,132,319
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,MIL,NBA,,272,7774,,1%,53%,41%,6%,+2.0,+0.9,164,132,369,97,314,0,1008,60,155
3 seasons,,LAC,NBA,,149,4214,,,,65%,34%,-2.3,+5.4,91,58,263,44,146,15,745,34,69
3 seasons,,NYK,NBA,,131,3459,,,65%,24%,11%,-2.6,-1.0,64,66,184,48,139,2,438,30,72
1 season,,PHO,NBA,,26,634,,,,11%,89%,-0.2,-7.4,10,12,52,5,18,7,40,4,18
2 seasons,,CHI,NBA,,21,286,,,19%,81%,,+17.1,+18.2,4,4,13,1,11,0,34,2,3
1 season,,DAL,NBA,,18,285,,,27%,68%,5%,-3.5,-6.9,4,5,18,1,11,1,31,2,2
