Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,21,MIL,NBA,SF,3,3,20,2.7,6,0.444,0,0.7,0,2.7,5.3,0.5,0.444,2.3,4,0.583,1.3,2.7,4,0.3,0.3,0.3,1.7,3.7,7.7
1999-00,22,MIL,NBA,SF,5,0,28.4,5.8,11.8,0.492,1,3,0.333,4.8,8.8,0.545,0.534,2.8,3.4,0.824,1.2,3.6,4.8,2,0.2,0.8,0.2,2.8,15.4
2000-01,23,MIL,NBA,PF,18,0,26.6,3.6,7.9,0.448,1.2,2.8,0.431,2.3,5.1,0.457,0.524,2.9,3.6,0.815,1.2,3.3,4.5,1.6,0.5,0.6,1.2,2.9,11.3
2002-03,25,MIL,NBA,SF,6,5,31.8,6,13,0.462,2,3.5,0.571,4,9.5,0.421,0.538,3.8,5.3,0.719,1.3,3.5,4.8,1.3,0.5,1,1.3,4.5,17.8
2003-04,26,NYK,NBA,SF,1,1,22,4,10,0.4,0,1,0,4,9,0.444,0.4,4,5,0.8,1,4,5,3,0,0,2,5,12
2005-06,28,PHO,NBA,PF,20,14,31.8,5.4,11,0.491,2.4,5.4,0.444,3,5.6,0.536,0.6,1.9,2.5,0.776,0.8,5.5,6.3,1.3,0.9,0.4,1.1,4.5,15.1
2008-09,31,CHI,NBA,PF,2,0,7.5,1.5,5,0.3,0.5,2,0.25,1,3,0.333,0.35,0,0,NA,0,1.5,1.5,0,0,0,0.5,2,3.5
Career,NA,,NBA,,55,23,28.1,4.6,9.8,0.468,1.6,3.7,0.436,3,6.1,0.488,0.55,2.5,3.3,0.772,1,4.1,5.1,1.4,0.6,0.5,1.1,3.7,13.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MIL,NBA,,32,8,27.3,4.3,9.3,0.46,1.2,2.8,0.438,3.1,6.5,0.469,0.525,3,3.9,0.77,1.3,3.3,4.6,1.5,0.4,0.7,1.1,3.3,12.8
1 season,NA,PHO,NBA,,20,14,31.8,5.4,11,0.491,2.4,5.4,0.444,3,5.6,0.536,0.6,1.9,2.5,0.776,0.8,5.5,6.3,1.3,0.9,0.4,1.1,4.5,15.1
1 season,NA,CHI,NBA,,2,0,7.5,1.5,5,0.3,0.5,2,0.25,1,3,0.333,0.35,0,0,NA,0,1.5,1.5,0,0,0,0.5,2,3.5
1 season,NA,NYK,NBA,,1,1,22,4,10,0.4,0,1,0,4,9,0.444,0.4,4,5,0.8,1,4,5,3,0,0,2,5,12
