Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,22,DNR,ABA,SG,1,NA,20:00,6,14,0.429,0,1,0,0,1,0,1,1,0,NA,NA,3,1,12
1972-73,23,DNR,ABA,SG,1,NA,13:00,2,6,0.333,0,0,NA,2,3,0.667,1,3,2,1,0,2,1,6
1973-74,24,DNR,ABA,SF,1,NA,23:00,6,17,0.353,0,0,NA,0,0,NA,1,1,0,1,0,3,0,12
1974-75,25,DNA,ABA,SG,1,NA,25:00,3,10,0.3,0,0,NA,0,0,NA,1,3,0,1,0,3,1,6
1975-76,26,DNA,ABA,SG,1,NA,37:00,8,15,0.533,0,0,NA,3,3,1,NA,7,5,NA,NA,NA,0,19
Career,NA,,ABA,,5,NA,118,25,62,0.403,0,1,0,5,7,0.714,4,15,7,3,0,11,3,55
