Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,24,PHO,NBA,PF,20,0,98,3.7,9.6,0.385,0,0,NA,3.7,9.6,0.385,3.3,7.3,0.45,4.4,5.5,9.9,0,1.5,0.4,1.1,5.9,10.7
1997-98,25,NYK,NBA,PF,7,0,13,5.5,27.7,0.2,0,0,NA,5.5,27.7,0.2,0,0,NA,16.6,0,16.6,0,2.8,0,0,8.3,11.1
1998-99,26,NYK,NBA,PF,8,0,21,12,29.1,0.412,0,0,NA,12,29.1,0.412,5.1,10.3,0.5,15.4,3.4,18.9,5.1,0,0,1.7,6.9,29.1
1999-00,27,PHO,NBA,PF,5,0,22,3.3,9.8,0.333,0,0,NA,3.3,9.8,0.333,0,0,NA,4.9,9.8,14.7,3.3,1.6,1.6,4.9,3.3,6.5
Career,NA,,NBA,,40,0,154,4.9,13.8,0.356,0,0,NA,4.9,13.8,0.356,2.8,6.1,0.462,7,5.4,12.4,1.2,1.4,0.5,1.6,5.8,12.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHO,NBA,,25,0,120,3.6,9.6,0.375,0,0,NA,3.6,9.6,0.375,2.7,6,0.45,4.5,6.3,10.8,0.6,1.5,0.6,1.8,5.4,9.9
2 seasons,NA,NYK,NBA,,15,0,34,9.5,28.6,0.333,0,0,NA,9.5,28.6,0.333,3.2,6.4,0.5,15.9,2.1,18,3.2,1.1,0,1.1,7.4,22.2
