Season,Team,Lg,Salary
1996-97,Phoenix Suns,NBA,"$220,000"
1997-98,Miami Heat,NBA,"$25,000"
1998-99,New York Knicks,NBA,"$425,000"
1999-00,Phoenix Suns,NBA,"$45,847"
2003-04,Houston Rockets,NBA,"$176,369"
Career,(may be incomplete),,"$892,216"
