Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,26,CLE,NBA,SG,69,NA,790,7.7,17,0.454,2,2.4,0.854,2.5,5,7.5,3.6,1.6,0.4,6.8,17.5,NA,NA,101
Career,NA,,NBA,,69,NA,790,7.7,17,0.454,2,2.4,0.854,2.5,5,7.5,3.6,1.6,0.4,6.8,17.5,NA,NA,101
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CLE,NBA,,69,NA,790,7.7,17,0.454,2,2.4,0.854,2.5,5,7.5,3.6,1.6,0.4,6.8,17.5,NA,NA,101
