Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1969-70,22,NYK,NBA,SG,10,NA,22,2,5,0.4,0,0,NA,NA,NA,3,2,NA,NA,6,4
Career,NA,,NBA,,10,NA,22,2,5,0.4,0,0,NA,NA,NA,3,2,NA,NA,6,4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,NYK,NBA,,10,NA,22,2,5,0.4,0,0,NA,NA,NA,3,2,NA,NA,6,4
