,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,20,POR,NBA,C,69,1206,,,,,100%,-7.5,-5.6,20,7,87,14,32,11,81,9,19
2013-14,21,POR,NBA,C,40,355,,,,,100%,-11.6,-17.0,7,3,49,3,8,1,43,2,3
2014-15,22,POR,NBA,C,55,847,,,,,100%,+1.2,-3.8,7,8,68,12,14,7,80,6,6
2015-16,23,POR,NBA,PF,61,1333,,,,25%,75%,+1.8,+1.5,32,19,113,18,9,5,226,2,8
2016-17,24,POR,NBA,PF,74,1222,,,,11%,89%,-2.1,-2.7,16,12,101,5,6,16,178,1,8
2017-18,25,POR,NBA,C,33,254,,,,2%,98%,-8.7,-12.4,1,5,19,4,3,0,45,2,0
2018-19,26,POR,NBA,C,61,878,,,,,100%,-5.2,-11.7,15,11,48,14,20,6,181,4,6
2019-20,27,MIA,NBA,C,49,987,,,,,100%,+5.5,+3.4,16,5,64,8,15,7,130,8,10
Career,,,NBA,,442,7082,,,,7%,93%,-1.9,-3.9,114,70,549,78,107,53,964,34,60
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,POR,NBA,,393,6095,,,,8%,92%,-3.1,-5.0,98,65,485,70,92,46,834,26,50
1 season,,MIA,NBA,,49,987,,,,,100%,+5.5,+3.4,16,5,64,8,15,7,130,8,10
