,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,21,NJN,NBA,SF,20,441,,,99%,1%,,+0.5,+1.6,11,10,15,2,26,0,54,4,10
2002-03,22,NJN,NBA,SF,20,711,,,98%,2%,,+6.3,+9.2,11,15,22,13,36,0,108,10,19
2003-04,23,NJN,NBA,SF,11,460,,,97%,3%,,+2.5,+1.6,14,13,11,12,39,0,92,4,12
2004-05,24,NJN,NBA,SF,4,140,,4%,70%,26%,,-5.1,+27.5,4,3,5,1,14,0,21,1,4
2005-06,25,NJN,NBA,SF,11,437,,6%,90%,5%,,-2.0,-5.0,6,10,9,9,26,2,106,4,9
2006-07,26,NJN,NBA,SF,12,489,,6%,85%,9%,,+2.1,+4.9,6,8,8,8,28,0,69,5,10
2009-10,29,SAS,NBA,SF,10,334,,,86%,14%,,-4.6,-0.9,4,5,5,3,16,1,39,3,2
2010-11,30,SAS,NBA,SF,6,176,,,97%,3%,,-6.0,-5.9,3,2,4,1,4,2,12,1,0
2012-13,32,GSW,NBA,SF,7,39,,,19%,48%,33%,-34.6,-37.5,0,0,3,0,5,1,2,1,1
2014-15,34,DAL,NBA,SF,4,51,,,100%,,,-32.7,-33.8,1,1,2,1,1,0,3,0,1
2015-16,35,CLE,NBA,SF,21,381,,1%,83%,16%,,+5.5,-7.1,0,9,11,0,6,2,36,2,8
2016-17,36,CLE,NBA,SF,14,179,,12%,48%,39%,1%,+0.6,-10.0,3,4,9,1,9,2,18,0,2
Career,,,NBA,,140,3838,,2%,89%,9%,,+0.5,+0.8,63,80,104,51,210,10,560,35,78
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,NJN,NBA,,78,2678,,2%,93%,5%,,+2.0,+4.5,52,59,70,45,169,2,450,28,64
2 seasons,,CLE,NBA,,35,560,,4%,72%,23%,1%,+4.0,-8.0,3,13,20,1,15,4,54,2,10
2 seasons,,SAS,NBA,,16,510,,,90%,10%,,-5.1,-2.7,7,7,9,4,20,3,51,4,2
1 season,,GSW,NBA,,7,39,,,19%,48%,33%,-34.6,-37.5,0,0,3,0,5,1,2,1,1
1 season,,DAL,NBA,,4,51,,,100%,,,-32.7,-33.8,1,1,2,1,1,0,3,0,1
