,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2015-16,21,OKC,NBA,PG,57,698,.410,15.3,.601,.129,.194,.162,.115,.399,.467,.472,.426,.489,.500,.324,.141,.004,1,.778,.279,.355,1,0
2016-17,22,TOT,NBA,PG,31,462,.332,17.1,.554,.140,.135,.140,.140,.446,.346,.333,.423,.407,.222,.314,.216,.000,0,.852,.093,.375,1,0
2016-17,22,OKC,NBA,PG,20,320,.331,16.3,.600,.146,.154,.169,.131,.400,.346,.316,.400,.364,.294,.308,.148,.000,0,.875,.077,.500,1,0
2016-17,22,CHI,NBA,PG,11,142,.333,18.8,.460,.127,.095,.079,.159,.540,.345,.375,.500,.600,.100,.324,.400,.000,0,.818,.118,.250,0,0
2017-18,23,CHI,NBA,PG,25,582,.405,15.1,.577,.195,.200,.079,.102,.423,.419,.643,.302,.176,.409,.385,.154,.005,1,.629,.088,.375,0,0
2018-19,24,TOT,NBA,PG,40,712,.430,14.3,.623,.247,.175,.121,.081,.377,.511,.545,.590,.407,.389,.298,.296,.000,0,.640,.179,.400,1,0
2018-19,24,CHI,NBA,PG,31,536,.411,13.6,.649,.280,.173,.119,.077,.351,.486,.532,.552,.300,.462,.271,.302,.000,0,.688,.169,.500,1,0
2018-19,24,CLE,NBA,PG,9,176,.491,16.3,.545,.145,.182,.127,.091,.455,.600,.625,.700,.714,.200,.360,.278,.000,0,.556,.200,.200,0,0
Career,,,NBA,,153,2454,.397,15.4,.591,.176,.178,.128,.109,.409,.443,.519,.432,.405,.384,.331,.202,.002,2,.724,.167,.371,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,OKC,NBA,,77,1018,.385,15.6,.600,.135,.181,.164,.120,.400,.429,.418,.419,.448,.429,.319,.143,.002,1,.808,.215,.371,2,0
3 seasons,,CHI,NBA,,67,1260,.397,15.1,.587,.217,.175,.094,.101,.413,.439,.567,.410,.286,.356,.337,.243,.002,1,.677,.120,.409,1,0
1 season,,CLE,NBA,,9,176,.491,16.3,.545,.145,.182,.127,.091,.455,.600,.625,.700,.714,.200,.360,.278,.000,0,.556,.200,.200,0,0
