Season,Team,Lg,Salary
2015-16,Oklahoma City Thunder,NBA,"$2,021,520"
2016-17,Chicago Bulls,NBA,"$2,112,480"
2017-18,Chicago Bulls,NBA,"$2,203,440"
2018-19,Chicago Bulls,NBA,"$3,263,295"
2018-19,Cleveland Cavaliers,NBA,"$177,062"
Career,(may be incomplete),,"$9,777,797"
