,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,29,NYK,NBA,SG,78,2858,12%,81%,7%,,,+1.9,-4.4,75,48,66,26,83,0,382,13,59
2001-02,30,NYK,NBA,SG,77,2914,,99%,1%,,,-6.3,-8.1,87,43,81,20,105,0,429,24,50
2002-03,31,NYK,NBA,SG,82,3108,3%,97%,,,,-1.1,+2.7,96,46,72,25,129,0,489,34,50
2003-04,32,NYK,NBA,SG,50,1799,1%,96%,3%,,,-0.9,+1.3,53,28,38,11,65,0,218,10,30
2004-05,33,NYK,NBA,SG,20,532,,83%,17%,,,+1.3,+4.8,12,6,18,2,12,0,86,2,5
Career,,,NBA,,307,11211,4%,93%,3%,,,-1.5,-2.0,323,171,275,84,394,0,1604,83,194
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,NYK,NBA,,307,11211,4%,93%,3%,,,-1.5,-2.0,323,171,275,84,394,0,1604,83,194
