,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,29,NYK,NBA,SG,78,2858,.449,15.7,.791,.103,.105,.252,.330,.209,.467,.440,.378,.489,.486,.381,.437,.003,4,.750,.143,.444,0,0
2001-02,30,NYK,NBA,SG,77,2914,.437,16.9,.734,.094,.072,.212,.356,.266,.452,.410,.447,.478,.449,.393,.544,.002,2,.765,.202,.329,0,0
2002-03,31,NYK,NBA,SG,82,3108,.445,17.4,.693,.066,.084,.213,.330,.307,.467,.381,.488,.490,.464,.396,.397,.003,3,.848,.236,.453,4,0
2003-04,32,NYK,NBA,SG,50,1799,.435,17.5,.741,.038,.076,.260,.367,.259,.437,.267,.441,.448,.446,.431,.522,.000,0,.954,.272,.455,1,0
2004-05,33,NYK,NBA,SG,20,532,.415,19.4,.610,.024,.029,.220,.337,.390,.432,.400,.667,.422,.420,.388,.648,.000,0,.935,.375,.300,1,0
Career,,,NBA,,307,11211,.441,17.0,.732,.076,.082,.230,.343,.268,.457,.401,.440,.477,.460,.397,.473,.002,9,.831,.223,.407,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,NYK,NBA,,307,11211,.441,17.0,.732,.076,.082,.230,.343,.268,.457,.401,.440,.477,.460,.397,.473,.002,9,.831,.223,.407,6,0
