,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1995-96,24,DET,NBA,,11,25,3,8,9,17,9,10,1,4,5,4,0,1,5,5,33,13.5
1996-97,25,NYK,NBA,45:43,10,22,5,11,6,12,7,7,1,5,6,6,2,1,6,3,27,21.1
1997-98,26,NYK,NBA,43:36,14,25,3,5,11,21,8,9,1,8,9,6,1,1,5,5,33,18.4
1998-99,27,NYK,NBA,47:01,13,24,2,4,13,20,12,12,1,6,7,5,2,1,7,4,34,28.0
1999-00,28,NYK,NBA,45:04,11,21,3,6,10,20,8,10,1,7,7,4,4,1,5,5,28,17.8
2000-01,29,NYK,NBA,44:55,9,16,2,5,8,15,8,8,0,2,2,3,2,1,3,5,27,20.9
Career,,,,47:01,14,25,5,11,13,21,12,12,1,8,9,6,4,1,7,5,34,28.0
5 Seasons,,NYK,NBA,47:01,14,25,5,11,13,21,12,12,1,8,9,6,4,1,7,5,34,28.0
1 Season,,DET,NBA,,11,25,3,8,9,17,9,10,1,4,5,4,0,1,5,5,33,13.5
