,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1993-94,22,DET,NBA,,12,26,6,12,10,23,6,7,2,6,7,5,3,2,6,6,31,20.3
1994-95,23,DET,NBA,,15,30,8,15,12,17,9,10,3,7,7,8,4,2,6,5,36,31.0
1995-96,24,DET,NBA,,13,25,6,12,11,23,14,15,4,11,11,8,4,2,7,6,38,27.1
1996-97,25,NYK,NBA,47:33,12,25,6,11,9,16,11,12,3,7,7,6,3,1,6,6,32,23.9
1997-98,26,NYK,NBA,48:19,16,26,4,6,15,21,12,12,4,10,10,6,3,1,6,6,34,26.8
1998-99,27,NYK,NBA,47:04,10,20,5,8,8,18,9,10,2,7,7,5,3,2,7,6,30,25.6
1999-00,28,NYK,NBA,50:40,14,25,5,8,14,20,12,13,3,7,9,7,4,3,6,6,37,27.2
2000-01,29,NYK,NBA,47:37,16,27,5,9,14,20,11,12,2,8,9,7,4,2,6,6,39,30.0
2001-02,30,NYK,NBA,50:35,13,29,6,12,11,20,14,15,3,10,12,6,4,2,6,5,44,31.8
2002-03,31,NYK,NBA,53:17,18,30,6,14,14,24,18,18,3,7,9,8,3,1,5,6,53,44.6
2003-04,32,NYK,NBA,49:04,15,29,6,12,12,23,12,12,2,6,6,7,3,1,6,6,39,34.2
2004-05,33,NYK,NBA,38:38,8,20,4,8,5,12,7,8,1,3,3,5,2,1,3,4,25,21.9
Career,,,,53:17,18,30,8,15,15,24,18,18,4,11,12,8,4,3,7,6,53,44.6
9 Seasons,,NYK,NBA,53:17,18,30,6,14,15,24,18,18,4,10,12,8,4,3,7,6,53,44.6
3 Seasons,,DET,NBA,,15,30,8,15,12,23,14,15,4,11,11,8,4,2,7,6,38,31.0
