,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,28,NYK,NBA,PF,56,862,,,2%,55%,43%,+4.2,-0.3,11,17,46,11,41,7,68,11,32
2013-14,29,IND,NBA,SF,41,265,,,24%,74%,2%,-3.4,-8.6,7,4,28,0,8,0,43,2,6
2014-15,30,IND,NBA,SF,50,828,,14%,82%,5%,,-3.0,-3.9,25,16,39,8,19,3,117,6,23
2015-16,31,MIL,NBA,PF,24,156,,,34%,65%,1%,-26.5,-23.3,2,2,9,1,3,0,26,1,2
Career,,,NBA,,171,2111,,5%,39%,38%,18%,-1.8,-4.4,45,39,122,20,71,10,254,20,63
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,IND,NBA,,91,1093,,10%,68%,21%,,-3.1,-5.0,32,20,67,8,27,3,160,8,29
1 season,,NYK,NBA,,56,862,,,2%,55%,43%,+4.2,-0.3,11,17,46,11,41,7,68,11,32
1 season,,MIL,NBA,,24,156,,,34%,65%,1%,-26.5,-23.3,2,2,9,1,3,0,26,1,2
