Season,Team,Lg,Salary
2012-13,New York Knicks,NBA,"$473,604"
2013-14,Indiana Pacers,NBA,"$3,000,000"
2014-15,Indiana Pacers,NBA,"$3,135,000"
2015-16,Orlando Magic,NBA,"$1,100,000"
Career,(may be incomplete),,"$7,708,604"
