,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2002-03,18,COLORADO,26,,23,61,5,20,15,26,,42,8,2,7,,,66,.377,.250,.577,,2.5,1.6,0.3
2003-04,19,COLORADO,28,,25,66,11,28,19,32,,70,14,7,13,,,80,.379,.393,.594,,2.9,2.5,0.5
2004-05,20,COLORADO,29,,116,259,51,136,57,70,,161,43,10,36,,,340,.448,.375,.814,,11.7,5.6,1.5
2005-06,21,COLORADO,30,,124,282,50,140,64,93,,152,47,23,32,,,362,.440,.357,.688,,12.1,5.1,1.6
Career,,,113,,288,668,117,324,155,221,,425,112,42,88,,,848,.431,.361,.701,,7.5,3.8,1.0
