Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1970-71,24,INA,ABA,PF,53,467,13.6,0.489,0.076,0.135,NA,NA,12.4,10.6,9.9,21.1,NA,0.2,0.6,0.8,0.079
Career,NA,,ABA,,53,467,13.6,0.489,0.076,0.135,NA,NA,12.4,10.6,9.9,21.1,NA,0.2,0.6,0.8,0.079
