Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1970-71,24,INA,ABA,PF,5,NA,6.2,1.2,4,0.3,0,0.4,0,1.2,3.6,0.333,0.3,1.2,1.4,0.857,2,0.6,2.6,0.2,0.2,1.2,3.6
Career,NA,,ABA,,5,NA,6.2,1.2,4,0.3,0,0.4,0,1.2,3.6,0.333,0.3,1.2,1.4,0.857,2,0.6,2.6,0.2,0.2,1.2,3.6
