,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1985-86,20,IOWA,30,260,36,76,,,7,10,,52,25,14,1,20,37,79,.474,,.700,8.7,2.6,1.7,0.8
1986-87,21,IOWA,35,867,162,298,25,76,69,99,,158,53,38,6,46,75,418,.544,.329,.697,24.8,11.9,4.5,1.5
Career,,,65,1127,198,374,25,76,76,109,,210,78,52,7,66,112,497,.529,.329,.697,17.3,7.6,3.2,1.2
