,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1979-80,18,MINNESOTA,17,38,14,38,,,3,8,,21,12,4,,,18,31,.368,,.375,2.2,1.8,1.2,0.7
1980-81,19,MINNESOTA,23,,85,190,,,23,35,,118,31,10,20,40,59,193,.447,,.657,,8.4,5.1,1.3
1982-83,21,MARYLAND,30,995,182,319,,,90,138,,242,32,19,33,60,108,454,.571,,.652,33.2,15.1,8.1,1.1
1983-84,22,MARYLAND,32,1094,194,319,,,103,144,,269,53,23,42,67,103,491,.608,,.715,34.2,15.3,8.4,1.7
Career,,,102,2127,475,866,,,219,325,,650,128,56,95,167,288,1169,.548,,.674,26.9,11.5,6.4,1.3
