,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,24,NYK,NBA,PG,51,373,97%,3%,,,,-2.4,-1.5,23,9,19,0,16,2,110,3,11
2014-15,25,TOT,NBA,SG-PG,5,18,30%,70%,,,,+5.1,+4.5,2,2,0,0,1,0,2,0,0
2014-15,25,UTA,NBA,PG,1,1,100%,,,,,-100.0,-100.2,0,0,0,0,0,0,0,0,0
2014-15,25,WAS,NBA,SG,4,17,26%,75%,,,,+11.6,+10.7,2,2,0,0,1,0,2,0,0
Career,,,NBA,,56,391,94%,6%,,,,-2.0,-1.2,25,11,19,0,17,2,112,3,11
,,,,,,,,,,,,,,,,,,,,,,
1 season,,NYK,NBA,,51,373,97%,3%,,,,-2.4,-1.5,23,9,19,0,16,2,110,3,11
1 season,,WAS,NBA,,4,17,26%,75%,,,,+11.6,+10.7,2,2,0,0,1,0,2,0,0
1 season,,UTA,NBA,,1,1,100%,,,,,-100.0,-100.2,0,0,0,0,0,0,0,0,0
