Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1969-70,29,CAR,ABA,SG,4,NA,76,6,14,0.429,0,1,0,6,13,0.462,0.429,7,10,0.7,NA,NA,13,8,NA,11,19
Career,NA,,ABA,,4,NA,76,6,14,0.429,0,1,0,6,13,0.462,0.429,7,10,0.7,NA,NA,13,8,NA,11,19
