Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,22,VIR,ABA,SF,34,NA,338,8.8,15.9,0.557,0.2,0.9,0.25,8.6,15,0.574,2.8,3.7,0.743,2.2,4.7,6.9,2.7,NA,NA,2.7,7.1,20.7
1971-72,23,VIR,ABA,SF,75,NA,1362,5.3,10.5,0.504,0.1,0.3,0.3,5.2,10.2,0.509,1.4,2,0.72,2.2,3.6,5.7,1.9,NA,NA,2,5.3,12.1
1972-73,24,VIR,ABA,SF,79,NA,2075,7.4,14,0.527,0.1,0.6,0.212,7.2,13.4,0.54,2.9,3.5,0.833,1.9,3.3,5.1,2.6,NA,NA,2.4,4.6,17.8
1973-74,25,VIR,ABA,SF,75,NA,1140,8,16.3,0.492,0.4,1.5,0.261,7.6,14.8,0.515,3.8,4.4,0.87,1.8,3.8,5.6,2.4,0.9,0.5,2.1,4.2,20.2
1974-75,26,VIR,ABA,SF,59,NA,1522,7.4,13.9,0.528,0.3,0.9,0.351,7,13.1,0.54,3.3,3.9,0.848,1.7,3.1,4.8,2.6,0.8,0.3,2.2,4,18.3
1975-76,27,DNA,ABA,SF,3,NA,14,5.1,15.4,0.333,0,2.6,0,5.1,12.9,0.4,0,0,NA,2.6,0,2.6,0,0,0,2.6,2.6,10.3
Career,NA,,ABA,,325,NA,6451,7.1,13.7,0.517,0.2,0.8,0.274,6.9,13,0.532,2.8,3.4,0.826,1.9,3.4,5.4,2.4,0.8,0.4,2.2,4.7,17.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,VIR,ABA,,322,NA,6437,7.1,13.7,0.518,0.2,0.7,0.276,6.9,13,0.532,2.8,3.4,0.826,1.9,3.5,5.4,2.4,0.8,0.4,2.2,4.7,17.3
1 season,NA,DNA,ABA,,3,NA,14,5.1,15.4,0.333,0,2.6,0,5.1,12.9,0.4,0,0,NA,2.6,0,2.6,0,0,0,2.6,2.6,10.3
