Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Ray McCallum,,1.4,0.4,0.3
Nik Stauskas,86.4,1.4,0.5,0.5
Terence Stansbury,85.4,1.5,0.6,0.3
Elston Turner,85.2,1.4,0.3,0.1
Anthony Johnson,84.5,1.1,0.4,0.3
Vonteego Cummings,83.7,1.3,0.6,0.2
D'Angelo Russell,78.9,1.3,0.4,0
John Warren,78.7,1.7,0.5,0.3
MarShon Brooks,78.6,1.3,0.8,0.4
Avery Johnson,78.6,1.6,0.5,0.3
Steve Alford,77.7,1.4,0.9,0.3
