Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2013-14,22,SAC,NBA,PG,45,10,897,6.4,17,0.377,1.2,3.3,0.373,5.2,13.7,0.378,1.8,2.4,0.744,1,3.5,4.5,6.8,1.2,0.5,2.2,3.9,15.9,NA,98,112
2014-15,23,SAC,NBA,PG,68,30,1436,7.2,16.5,0.438,1.2,3.9,0.306,6,12.6,0.479,2,2.9,0.679,1.8,4.5,6.3,6.6,1.6,0.4,3,3.2,17.6,NA,102,111
2015-16,24,TOT,NBA,PG,41,6,475,5.9,15.8,0.377,1.6,4.5,0.357,4.3,11.2,0.385,1.3,1.6,0.8,0.9,4.2,5.1,6.5,1.3,0.8,2.6,3.1,14.8,NA,95,106
2015-16,24,SAS,NBA,PG,31,3,256,5.4,13.4,0.403,1,3.2,0.313,4.4,10.2,0.431,1.8,2,0.9,1.2,5,6.2,6.6,1,0.8,2.2,2.8,13.6,NA,102,103
2015-16,24,MEM,NBA,PG,10,3,219,6.6,18.6,0.354,2.3,6.1,0.385,4.2,12.5,0.34,0.7,1.2,0.6,0.5,3.3,3.8,6.3,1.6,0.7,3.1,3.5,16.2,NA,88,111
Career,NA,,NBA,,154,46,2808,6.7,16.5,0.408,1.3,3.8,0.335,5.5,12.7,0.43,1.8,2.6,0.711,1.4,4.1,5.5,6.6,1.4,0.5,2.7,3.4,16.6,NA,100,110
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SAC,NBA,,113,40,2333,6.9,16.7,0.414,1.2,3.7,0.329,5.7,13,0.438,1.9,2.8,0.701,1.5,4.1,5.6,6.7,1.5,0.4,2.7,3.5,17,NA,101,111
1 season,NA,SAS,NBA,,31,3,256,5.4,13.4,0.403,1,3.2,0.313,4.4,10.2,0.431,1.8,2,0.9,1.2,5,6.2,6.6,1,0.8,2.2,2.8,13.6,NA,102,103
1 season,NA,MEM,NBA,,10,3,219,6.6,18.6,0.354,2.3,6.1,0.385,4.2,12.5,0.34,0.7,1.2,0.6,0.5,3.3,3.8,6.3,1.6,0.7,3.1,3.5,16.2,NA,88,111
