,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2017-18,23,TOT,NBA,SF,9,122,,,4%,83%,13%,+2.6,+3.0,1,1,5,0,2,0,17,1,0
2017-18,23,LAL,NBA,SF,2,11,,,41%,59%,,+36.4,+38.0,0,0,0,0,1,0,5,1,0
2017-18,23,TOR,NBA,SF,2,6,,,,100%,,+27.3,+19.3,0,1,0,0,0,0,0,0,0
2017-18,23,SAC,NBA,SF,5,105,,,,85%,15%,-2.5,+5.3,1,0,5,0,1,0,12,0,0
Career,,,NBA,,9,122,,,4%,83%,13%,+2.6,+3.0,1,1,5,0,2,0,17,1,0
,,,,,,,,,,,,,,,,,,,,,,
1 season,,SAC,NBA,,5,105,,,,85%,15%,-2.5,+5.3,1,0,5,0,1,0,12,0,0
1 season,,LAL,NBA,,2,11,,,41%,59%,,+36.4,+38.0,0,0,0,0,1,0,5,1,0
1 season,,TOR,NBA,,2,6,,,,100%,,+27.3,+19.3,0,1,0,0,0,0,0,0,0
