,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,21,WAS,NBA,SF,20,292,,1%,8%,79%,12%,+6.9,+8.6,7,5,11,3,13,0,36,3,4
2003-04,22,WAS,NBA,PF,82,1913,,,39%,61%,,-4.2,+3.5,40,33,93,22,73,0,219,15,47
2004-05,23,WAS,NBA,SF,77,2007,,,76%,23%,1%,+1.3,+3.3,45,36,85,17,77,0,348,15,38
2005-06,24,WAS,NBA,PF,77,1951,,,5%,87%,8%,+3.0,+2.1,38,32,108,21,81,25,332,15,35
2006-07,25,NYK,NBA,SF,55,1307,,2%,70%,26%,3%,-4.6,-1.8,28,13,65,15,37,17,154,9,15
2007-08,26,NYK,NBA,SF,73,1325,,,55%,41%,5%,-2.0,+8.0,31,17,67,9,47,22,149,7,16
2008-09,27,NYK,NBA,SF,56,1310,,2%,59%,35%,4%,-2.8,-0.1,27,20,82,14,39,28,193,10,29
2009-10,28,TOT,NBA,PF-SF,70,1794,,,,82%,18%,-0.6,+2.0,32,18,115,15,61,59,241,16,31
2009-10,28,NYK,NBA,PF,52,1462,,,,79%,21%,0.0,+6.0,27,13,83,14,46,44,198,11,22
2009-10,28,HOU,NBA,SF,18,332,,,,97%,3%,-3.1,-2.9,5,5,32,1,15,15,43,5,9
2010-11,29,TOT,NBA,PF,42,601,,,,58%,42%,+11.2,+10.3,5,10,40,3,14,8,87,5,9
2010-11,29,HOU,NBA,PF,18,138,,,,37%,64%,+8.6,+6.7,0,3,12,0,6,0,23,2,4
2010-11,29,NYK,NBA,PF,24,463,,,,64%,36%,+11.9,+12.2,5,7,28,3,8,8,64,3,5
2011-12,30,NYK,NBA,PF,39,729,,,1%,43%,56%,+2.7,-0.8,11,8,40,3,28,16,66,3,20
2012-13,31,POR,NBA,PF,38,350,,,,76%,24%,+2.6,+6.8,6,2,31,8,9,2,35,1,10
Career,,,NBA,,629,13579,,,35%,54%,10%,-0.1,+2.9,270,194,737,130,479,177,1860,99,254
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,NYK,NBA,,299,6596,,1%,37%,47%,16%,-0.7,+3.3,129,78,365,58,205,135,824,43,107
4 seasons,,WAS,NBA,,256,6163,,,39%,58%,3%,+0.4,+3.2,130,106,297,63,244,25,935,48,124
1 season,,POR,NBA,,38,350,,,,76%,24%,+2.6,+6.8,6,2,31,8,9,2,35,1,10
2 seasons,,HOU,NBA,,36,470,,,,79%,21%,+0.3,-0.1,5,8,44,1,21,15,66,7,13
