Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1972-73,22,POR,NBA,C,77,996,10.5,0.425,0.21,NA,NA,17.4,5.5,NA,NA,NA,-0.8,0.4,-0.4,-0.019,NA,NA,NA,NA,NA
1973-74,23,POR,NBA,C,50,538,14,0.467,0.284,13.8,20.7,17.2,5.2,0.6,2.5,NA,0.1,0.3,0.4,0.032,NA,-2.5,-2.5,-5,-0.4
1974-75,24,POR,NBA,C,81,1372,13.6,0.488,0.272,10.9,19.9,15.6,7.3,1.1,1.9,NA,0.2,1.6,1.9,0.065,NA,-2.5,-0.9,-3.3,-0.5
1975-76,25,POR,NBA,C,63,889,10.3,0.409,0.255,8,27.2,17.8,10.9,0.3,1.4,NA,-1.1,1.1,0.1,0.004,NA,-3.8,-0.5,-4.3,-0.5
Career,NA,,NBA,,271,3795,12.1,0.452,0.255,10.5,22.4,16.8,7.4,0.7,1.8,NA,-1.6,3.4,1.9,0.024,NA,-2.9,-1.1,-4,-1.4
