,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,22,POR,NBA,,6,14,6,7,,,13,4,,,5,15
1973-74,23,POR,NBA,,8,,4,6,,,,,,,,17
1974-75,24,POR,NBA,,9,17,6,9,6,10,16,5,2,3,6,22
1975-76,25,POR,NBA,,8,18,6,6,5,18,22,6,1,3,6,18
Career,,,,,9,,6,9,,,,,,,,22
