Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,25,BUF,NBA,PF,6,NA,240,7.6,16.6,0.457,NA,NA,NA,7.6,16.6,0.457,3.1,4.3,0.708,4,11.9,15.9,2.7,1.6,2.2,NA,3.6,18.2,NA,NA,90
1974-75,26,BUF,NBA,PF,7,NA,250,6.9,17.5,0.396,NA,NA,NA,6.9,17.5,0.396,1.1,2.6,0.429,4.4,9.5,13.9,3.3,1.6,1.5,NA,5.1,15,NA,NA,98
1975-76,27,PHO,NBA,PF,19,NA,721,6.7,15.2,0.441,NA,NA,NA,6.7,15.2,0.441,3.5,5.2,0.679,3.4,9.2,12.6,2.1,2.5,2.4,NA,3.6,16.9,NA,NA,94
1977-78,29,PHO,NBA,PF,2,NA,62,4.6,13,0.353,NA,NA,NA,4.6,13,0.353,0.8,1.5,0.5,3.1,9.2,12.3,3.8,1.5,3.1,1.5,3.1,10,NA,84,98
1978-79,30,PHO,NBA,PF,15,NA,320,4.7,12.5,0.372,NA,NA,NA,4.7,12.5,0.372,2.6,4.4,0.6,3.5,12,15.5,1.9,1.8,3.8,3.1,5.7,12,NA,84,91
1979-80,31,PHO,NBA,PF,8,NA,223,4.7,12,0.393,0,0,NA,4.7,12,0.393,2.4,3.2,0.733,4.1,6.9,10.9,2.6,1.9,2.4,1.7,4.9,11.8,NA,100,106
Career,NA,,NBA,,57,NA,1816,6.2,14.8,0.419,0,0,NA,6.2,14.8,0.419,2.7,4.2,0.651,3.7,9.8,13.5,2.4,2,2.5,0.8,4.3,15.1,NA,90,95
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,PHO,NBA,,44,NA,1326,5.8,13.9,0.416,0,0,NA,5.8,13.9,0.416,3,4.5,0.664,3.5,9.5,13,2.2,2.2,2.7,1.1,4.3,14.6,NA,90,95
2 seasons,NA,BUF,NBA,,13,NA,490,7.3,17,0.426,NA,NA,NA,7.3,17,0.426,2.1,3.4,0.605,4.2,10.7,14.9,3,1.6,1.8,NA,4.4,16.6,NA,NA,94
