Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,23,WSB,NBA,SF,19,NA,12.8,1.1,3.3,0.333,NA,NA,NA,1.1,3.3,0.333,0.333,1.7,2.2,0.78,1.4,2.7,4.2,0.9,0.5,0.2,0.7,1.5,3.9
1978-79,24,WSB,NBA,SF,19,NA,16.4,2.8,5.3,0.525,NA,NA,NA,2.8,5.3,0.525,0.525,1.6,2.2,0.756,1.8,3.1,4.8,0.9,0.5,0.3,1.1,1.5,7.2
1979-80,25,WSB,NBA,SF,2,NA,36.5,4.5,14,0.321,0,0,NA,4.5,14,0.321,0.321,2,3.5,0.571,1,6,7,3.5,0.5,0.5,4,4,11
1981-82,27,WSB,NBA,SF,7,NA,38.3,5.1,14.3,0.36,0,0,NA,5.1,14.3,0.36,0.36,3,3.6,0.84,3.1,5.9,9,3.1,2,0.4,1.7,2.9,13.3
1983-84,29,WSB,NBA,SF,4,NA,42,6.8,14.8,0.458,0,0.3,0,6.8,14.5,0.466,0.458,3,3.3,0.923,1.8,4.3,6,3.5,1.8,0.8,2,3,16.5
1984-85,30,WSB,NBA,SF,4,0,16.3,2.8,6,0.458,0,0.5,0,2.8,5.5,0.5,0.458,2,2.3,0.889,1,2.5,3.5,1.5,0.8,0,1.3,1.8,7.5
1986-87,32,GSW,NBA,SF,10,0,17.9,2.6,4.8,0.542,0.4,1,0.4,2.2,3.8,0.579,0.583,0.3,0.4,0.75,1.8,2.2,4,1.9,0.8,0,0.9,1.6,5.9
Career,NA,,NBA,,65,0,20.1,2.8,6.5,0.433,0.1,0.5,0.308,2.8,6.3,0.437,0.437,1.7,2.2,0.793,1.8,3.3,5,1.6,0.8,0.2,1.2,1.8,7.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,WSB,NBA,,55,0,20.5,2.9,6.8,0.419,0,0.2,0,2.9,6.8,0.422,0.419,2,2.5,0.794,1.7,3.5,5.2,1.5,0.8,0.3,1.2,1.9,7.7
1 season,NA,GSW,NBA,,10,0,17.9,2.6,4.8,0.542,0.4,1,0.4,2.2,3.8,0.579,0.583,0.3,0.4,0.75,1.8,2.2,4,1.9,0.8,0,0.9,1.6,5.9
