Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,26,LAL,NBA,PG,1,0,20:00,5,14,0.357,1,6,0.167,2,2,1,1,3,2,0,0,2,0,13
Career,NA,,NBA,,1,0,20,5,14,0.357,1,6,0.167,2,2,1,1,3,2,0,0,2,0,13
