Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1994-95,23,LAL,NBA,PG,10,10,464,7.9,19,0.414,2.5,7.7,0.318,5.4,11.3,0.479,5.3,6.9,0.763,1.1,3.4,4.5,8.6,2.5,0.4,2.6,3.9,23.5,NA,114,108
1995-96,24,LAL,NBA,PG,4,4,137,6,20.3,0.296,1.9,6,0.313,4.1,14.3,0.289,3.8,4.9,0.769,1.5,4.5,6,10.1,0.8,0,4.1,3.8,17.6,NA,90,107
1996-97,25,LAL,NBA,PG,9,9,353,7.1,18.7,0.378,1.9,6.9,0.273,5.2,11.8,0.44,4.4,5.3,0.824,0.9,3.9,4.9,9.1,1.6,0,2.8,3,20.4,NA,106,111
1997-98,26,LAL,NBA,PG,13,0,367,7.4,22.3,0.331,3.3,10.4,0.314,4.1,12,0.346,4.3,5.9,0.725,1.3,3.4,4.7,8,1.2,0.1,3.3,4.4,22.3,NA,101,116
2001-02,30,DAL,NBA,SG,8,1,264,7,19.1,0.366,1.3,6.4,0.206,5.7,12.6,0.448,1.5,2.3,0.667,1.3,3.2,4.5,5.8,1.5,0,2.3,4.9,16.8,NA,93,114
2002-03,31,DAL,NBA,SG,20,3,672,11.5,25,0.46,3.4,8.6,0.393,8.1,16.4,0.495,3.4,4.9,0.703,1.4,3.8,5.2,6.3,0.9,0,3,3.6,29.8,NA,111,115
2005-06,34,SAS,NBA,PG,12,0,133,2.9,13.1,0.219,1.2,4.1,0.3,1.6,9,0.182,3.7,3.7,1,0.4,4.5,4.9,7,1.2,0.8,2,5.7,10.6,NA,88,114
Career,NA,,NBA,,76,27,2390,8.2,20.9,0.394,2.5,7.8,0.324,5.7,13.1,0.435,3.9,5.1,0.753,1.2,3.7,4.9,7.6,1.4,0.1,2.9,4,22.9,NA,105,113
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,LAL,NBA,,36,23,1321,7.3,20,0.366,2.5,8.1,0.306,4.9,11.9,0.407,4.6,6,0.767,1.2,3.7,4.8,8.7,1.7,0.2,3,3.8,21.7,NA,105,111
2 seasons,NA,DAL,NBA,,28,4,936,10.2,23.3,0.438,2.8,8,0.349,7.4,15.3,0.484,2.9,4.1,0.697,1.4,3.7,5,6.2,1.1,0,2.8,4,26,NA,107,115
1 season,NA,SAS,NBA,,12,0,133,2.9,13.1,0.219,1.2,4.1,0.3,1.6,9,0.182,3.7,3.7,1,0.4,4.5,4.9,7,1.2,0.8,2,5.7,10.6,NA,88,114
