,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,29,DEN,NBA,PG,71,2688,100%,,,,,-0.9,+4.4,125,23,38,4,75,0,1315,21,39
2001-02,30,TOT,NBA,PG-SG,72,2496,60%,40%,,,,-2.9,-2.9,111,30,42,6,88,0,1056,20,38
2001-02,30,DEN,NBA,PG,45,1739,67%,34%,,,,-6.1,+0.9,82,22,27,5,59,0,799,17,27
2001-02,30,DAL,NBA,SG,27,757,46%,54%,,,,+4.4,-0.2,29,8,15,1,29,0,257,3,11
2002-03,31,DAL,NBA,SG,73,2026,41%,58%,,,,+5.3,-6.0,82,25,35,4,58,0,726,13,16
2003-04,32,GSW,NBA,PG,39,1255,80%,21%,,,,-7.0,-9.3,58,15,19,1,33,0,458,5,18
2004-05,33,POR,NBA,SG,53,1619,33%,67%,,,,-3.2,+2.4,62,22,21,2,18,0,491,1,6
2005-06,34,SAS,NBA,PG,65,986,100%,,,,,0.0,-10.8,41,10,27,1,10,6,280,1,12
Career,,,NBA,,373,11070,68%,32%,,,,-1.2,-2.3,479,125,182,18,282,6,4326,61,129
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DEN,NBA,,116,4427,87%,13%,,,,-2.9,+3.0,207,45,65,9,134,0,2114,38,66
2 seasons,,DAL,NBA,,100,2783,43%,57%,,,,+5.1,-4.4,111,33,50,5,87,0,983,16,27
1 season,,SAS,NBA,,65,986,100%,,,,,0.0,-10.8,41,10,27,1,10,6,280,1,12
1 season,,POR,NBA,,53,1619,33%,67%,,,,-3.2,+2.4,62,22,21,2,18,0,491,1,6
1 season,,GSW,NBA,,39,1255,80%,21%,,,,-7.0,-9.3,58,15,19,1,33,0,458,5,18
