Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,30,NYK,NBA,PF,1,0,11:00,1,3,0.333,0,0,NA,0,0,NA,1,3,3,0,0,0,3,2
Career,NA,,NBA,,1,0,11,1,3,0.333,0,0,NA,0,0,NA,1,3,3,0,0,0,3,2
